Part ID,Supplier,Target OEM,Plant Location,Lead Time (Days),Component Category,Stock Status,Batch Quantity,Unit Cost (INR),Total Batch Value (INR),GST Rate (%),GST Amount (INR),Final Value with GST (INR)
PRT-IND-200890,Endurance Tech,Mahindra & Mahindra,Jamshedpur,17,Electrical & Sensor,Optimal Stock,337,"₹2,403.00","₹809,811.00",18,"₹145,765.98","₹955,576.98"
PRT-IND-200891,Motherson Sumi,Hero MotoCorp,Pithampur,20,Exhaust,Optimal Stock,571,"₹20,474.50","₹11,690,939.50",28,"₹3,273,463.06","₹14,964,402.56"
PRT-IND-200892,Motherson Sumi,Tata Motors,Pune,38,Engine Core,Optimal Stock,1161,"₹48,920.50","₹56,796,700.50",28,"₹15,903,076.14","₹72,699,776.64"
PRT-IND-200893,Tata AutoComp,TVS Motor,Gurugram,28,Braking System,Optimal Stock,886,"₹19,844.00","₹17,581,784.00",28,"₹4,922,899.52","₹22,504,683.52"
PRT-IND-200894,Bharat Forge,Maruti Suzuki,Coimbatore,6,Transmission,Optimal Stock,800,"₹22,269.50","₹17,815,600.00",28,"₹4,988,368.00","₹22,803,968.00"
PRT-IND-200895,Endurance Tech,Tata Motors,Manesar,34,Braking System,Overstocked,1938,"₹7,766.50","₹15,051,477.00",28,"₹4,214,413.56","₹19,265,890.56"
PRT-IND-200896,Tata AutoComp,Bajaj Auto,Jamshedpur,30,Braking System,Reorder Needed,252,"₹22,488.00","₹5,666,976.00",28,"₹1,586,753.28","₹7,253,729.28"
PRT-IND-200897,Uno Minda,Hero MotoCorp,Bengaluru,10,Suspension,Optimal Stock,596,"₹7,905.00","₹4,711,380.00",28,"₹1,319,186.40","₹6,030,566.40"
PRT-IND-200898,Bharat Forge,Hero MotoCorp,Coimbatore,19,Engine Core,Reorder Needed,54,"₹35,728.50","₹1,929,339.00",28,"₹540,214.92","₹2,469,553.92"
PRT-IND-200899,Bosch India,TVS Motor,Anantapur,29,Exhaust,Optimal Stock,814,"₹32,233.00","₹26,237,662.00",28,"₹7,346,545.36","₹33,584,207.36"
PRT-IND-200900,Tata AutoComp,Hyundai India,Jamshedpur,29,Suspension,Optimal Stock,911,"₹2,226.50","₹2,028,341.50",28,"₹567,935.62","₹2,596,277.12"
PRT-IND-200901,Mahindra CIE,Bajaj Auto,Bengaluru,42,Braking System,Optimal Stock,895,"₹26,718.50","₹23,913,057.50",28,"₹6,695,656.10","₹30,608,713.60"
PRT-IND-200902,Bosch India,Maruti Suzuki,Pithampur,10,Suspension,Optimal Stock,943,"₹47,684.00","₹44,966,012.00",28,"₹12,590,483.36","₹57,556,495.36"
PRT-IND-200903,Bharat Forge,Tata Motors,Chennai,29,Transmission,Overstocked,1454,"₹16,949.50","₹24,644,573.00",28,"₹6,900,480.44","₹31,545,053.44"
PRT-IND-200904,Endurance Tech,Bajaj Auto,Manesar,29,Electrical & Sensor,Reorder Needed,246,"₹18,287.50","₹4,498,725.00",18,"₹809,770.50","₹5,308,495.50"
PRT-IND-200905,Uno Minda,TVS Motor,Jamshedpur,11,Transmission,Optimal Stock,683,"₹35,186.50","₹24,032,379.50",28,"₹6,729,066.26","₹30,761,445.76"
PRT-IND-200906,Bosch India,Maruti Suzuki,Bengaluru,32,Transmission,Optimal Stock,350,"₹46,105.50","₹16,136,925.00",28,"₹4,518,339.00","₹20,655,264.00"
PRT-IND-200907,Uno Minda,Bajaj Auto,Sanand,13,Suspension,Overstocked,1205,"₹6,258.00","₹7,540,890.00",28,"₹2,111,449.20","₹9,652,339.20"
PRT-IND-200908,Tata AutoComp,TVS Motor,Manesar,43,Engine Core,Optimal Stock,508,"₹6,971.00","₹3,541,268.00",28,"₹991,555.04","₹4,532,823.04"
PRT-IND-200909,Bosch India,Hyundai India,Pune,27,Exhaust,Overstocked,1706,"₹18,344.00","₹31,294,864.00",28,"₹8,762,561.92","₹40,057,425.92"
PRT-IND-200910,Bosch India,Hero MotoCorp,Sanand,23,Suspension,Optimal Stock,431,"₹13,634.00","₹5,876,254.00",28,"₹1,645,351.12","₹7,521,605.12"
PRT-IND-200911,Bharat Forge,TVS Motor,Jamshedpur,19,Exhaust,Optimal Stock,740,"₹49,209.00","₹36,414,660.00",28,"₹10,196,104.80","₹46,610,764.80"
PRT-IND-200912,Motherson Sumi,Bajaj Auto,Pune,8,Braking System,Optimal Stock,462,"₹9,887.50","₹4,568,025.00",28,"₹1,279,047.00","₹5,847,072.00"
PRT-IND-200913,Uno Minda,Hero MotoCorp,Coimbatore,4,Engine Core,Optimal Stock,736,"₹25,777.50","₹18,972,240.00",28,"₹5,312,227.20","₹24,284,467.20"
PRT-IND-200914,Bosch India,Tata Motors,Pithampur,16,Transmission,Overstocked,1682,"₹8,305.00","₹13,969,010.00",28,"₹3,911,322.80","₹17,880,332.80"
PRT-IND-200915,Bosch India,TVS Motor,Coimbatore,44,Engine Core,Optimal Stock,803,"₹24,260.50","₹19,481,181.50",28,"₹5,454,730.82","₹24,935,912.32"
PRT-IND-200916,Mahindra CIE,TVS Motor,Pithampur,24,Exhaust,Reorder Needed,186,"₹6,625.50","₹1,232,343.00",28,"₹345,056.04","₹1,577,399.04"
PRT-IND-200917,Uno Minda,Bajaj Auto,Bengaluru,11,Electrical & Sensor,Reorder Needed,295,"₹28,756.50","₹8,483,167.50",18,"₹1,526,970.15","₹10,010,137.65"
PRT-IND-200918,Bharat Forge,Hero MotoCorp,Chennai,43,Exhaust,Optimal Stock,1181,"₹42,081.50","₹49,698,251.50",28,"₹13,915,510.42","₹63,613,761.92"
PRT-IND-200919,Bosch India,Maruti Suzuki,Anantapur,29,Suspension,Optimal Stock,945,"₹39,108.00","₹36,957,060.00",28,"₹10,347,976.80","₹47,305,036.80"
PRT-IND-200920,Tata AutoComp,Hero MotoCorp,Jamshedpur,22,Electrical & Sensor,Optimal Stock,1073,"₹24,188.50","₹25,954,260.50",18,"₹4,671,766.89","₹30,626,027.39"
PRT-IND-200921,Bharat Forge,Tata Motors,Sanand,17,Suspension,Optimal Stock,574,"₹21,143.00","₹12,136,082.00",28,"₹3,398,102.96","₹15,534,184.96"
PRT-IND-200922,Motherson Sumi,Hyundai India,Chennai,35,Electrical & Sensor,Overstocked,1340,"₹20,860.00","₹27,952,400.00",18,"₹5,031,432.00","₹32,983,832.00"
PRT-IND-200923,Bharat Forge,Mahindra & Mahindra,Manesar,11,Exhaust,Overstocked,1655,"₹36,490.50","₹60,391,777.50",28,"₹16,909,697.70","₹77,301,475.20"
PRT-IND-200924,Motherson Sumi,Tata Motors,Jamshedpur,4,Transmission,Optimal Stock,958,"₹47,884.50","₹45,873,351.00",28,"₹12,844,538.28","₹58,717,889.28"
PRT-IND-200925,Motherson Sumi,TVS Motor,Jamshedpur,38,Electrical & Sensor,Optimal Stock,1075,"₹1,125.00","₹1,209,375.00",18,"₹217,687.50","₹1,427,062.50"
PRT-IND-200926,Tata AutoComp,Mahindra & Mahindra,Jamshedpur,42,Exhaust,Optimal Stock,771,"₹8,701.00","₹6,708,471.00",28,"₹1,878,371.88","₹8,586,842.88"
PRT-IND-200927,Uno Minda,Tata Motors,Bengaluru,6,Suspension,Optimal Stock,1096,"₹7,717.00","₹8,457,832.00",28,"₹2,368,192.96","₹10,826,024.96"
PRT-IND-200928,Bharat Forge,Hero MotoCorp,Pithampur,11,Transmission,Overstocked,1840,"₹7,050.00","₹12,972,000.00",28,"₹3,632,160.00","₹16,604,160.00"
PRT-IND-200929,Bharat Forge,Mahindra & Mahindra,Pune,26,Braking System,Overstocked,1621,"₹42,147.50","₹68,321,097.50",28,"₹19,129,907.30","₹87,451,004.80"
PRT-IND-200930,Tata AutoComp,Mahindra & Mahindra,Manesar,26,Braking System,Overstocked,1335,"₹3,609.50","₹4,818,682.50",28,"₹1,349,231.10","₹6,167,913.60"
PRT-IND-200931,Bharat Forge,Bajaj Auto,Sanand,27,Exhaust,Optimal Stock,472,"₹6,044.50","₹2,853,004.00",28,"₹798,841.12","₹3,651,845.12"
PRT-IND-200932,Tata AutoComp,Maruti Suzuki,Pune,6,Transmission,Overstocked,1555,"₹15,689.00","₹24,396,395.00",28,"₹6,830,990.60","₹31,227,385.60"
PRT-IND-200933,Bharat Forge,TVS Motor,Gurugram,44,Transmission,Optimal Stock,393,"₹28,034.00","₹11,017,362.00",28,"₹3,084,861.36","₹14,102,223.36"
PRT-IND-200934,Bharat Forge,Hero MotoCorp,Manesar,3,Engine Core,Optimal Stock,952,"₹38,071.00","₹36,243,592.00",28,"₹10,148,205.76","₹46,391,797.76"
PRT-IND-200935,Endurance Tech,TVS Motor,Gurugram,23,Suspension,Overstocked,1371,"₹36,103.00","₹49,497,213.00",28,"₹13,859,219.64","₹63,356,432.64"
PRT-IND-200936,Uno Minda,Maruti Suzuki,Sanand,8,Electrical & Sensor,Optimal Stock,927,"₹12,530.00","₹11,615,310.00",18,"₹2,090,755.80","₹13,706,065.80"
PRT-IND-200937,Tata AutoComp,Hero MotoCorp,Pune,9,Exhaust,Overstocked,1930,"₹30,475.00","₹58,816,750.00",28,"₹16,468,690.00","₹75,285,440.00"
PRT-IND-200938,Motherson Sumi,Mahindra & Mahindra,Bengaluru,31,Braking System,Optimal Stock,394,"₹23,459.50","₹9,243,043.00",28,"₹2,588,052.04","₹11,831,095.04"
PRT-IND-200939,Tata AutoComp,Bajaj Auto,Jamshedpur,37,Braking System,Overstocked,1373,"₹42,533.50","₹58,398,495.50",28,"₹16,351,578.74","₹74,750,074.24"
PRT-IND-200940,Bosch India,Maruti Suzuki,Pune,23,Suspension,Overstocked,1784,"₹11,233.00","₹20,039,672.00",28,"₹5,611,108.16","₹25,650,780.16"
PRT-IND-200941,Tata AutoComp,Maruti Suzuki,Coimbatore,32,Electrical & Sensor,Optimal Stock,599,"₹31,533.50","₹18,888,566.50",18,"₹3,399,941.97","₹22,288,508.47"
PRT-IND-200942,Bosch India,Hyundai India,Manesar,18,Engine Core,Optimal Stock,863,"₹48,784.00","₹42,100,592.00",28,"₹11,788,165.76","₹53,888,757.76"
PRT-IND-200943,Motherson Sumi,Hero MotoCorp,Bengaluru,42,Braking System,Optimal Stock,879,"₹48,643.00","₹42,757,197.00",28,"₹11,972,015.16","₹54,729,212.16"
PRT-IND-200944,Mahindra CIE,Bajaj Auto,Manesar,33,Braking System,Overstocked,1854,"₹36,381.00","₹67,450,374.00",28,"₹18,886,104.72","₹86,336,478.72"
PRT-IND-200945,Bosch India,Hero MotoCorp,Anantapur,21,Engine Core,Reorder Needed,141,"₹35,667.00","₹5,029,047.00",28,"₹1,408,133.16","₹6,437,180.16"
PRT-IND-200946,Tata AutoComp,TVS Motor,Jamshedpur,4,Suspension,Overstocked,1448,"₹49,949.00","₹72,326,152.00",28,"₹20,251,322.56","₹92,577,474.56"
PRT-IND-200947,Motherson Sumi,Hyundai India,Anantapur,6,Engine Core,Optimal Stock,1134,"₹48,469.50","₹54,964,413.00",28,"₹15,390,035.64","₹70,354,448.64"
PRT-IND-200948,Mahindra CIE,Tata Motors,Coimbatore,22,Electrical & Sensor,Reorder Needed,200,"₹9,174.00","₹1,834,800.00",18,"₹330,264.00","₹2,165,064.00"
PRT-IND-200949,Motherson Sumi,Tata Motors,Chennai,43,Exhaust,Optimal Stock,368,"₹7,908.00","₹2,910,144.00",28,"₹814,840.32","₹3,724,984.32"
PRT-IND-200950,Bharat Forge,Tata Motors,Sanand,11,Engine Core,Optimal Stock,448,"₹9,044.00","₹4,051,712.00",28,"₹1,134,479.36","₹5,186,191.36"
PRT-IND-200951,Mahindra CIE,Hyundai India,Gurugram,6,Suspension,Overstocked,1678,"₹9,137.50","₹15,332,725.00",28,"₹4,293,163.00","₹19,625,888.00"
PRT-IND-200952,Tata AutoComp,Bajaj Auto,Coimbatore,23,Electrical & Sensor,Overstocked,1515,"₹8,445.50","₹12,794,932.50",18,"₹2,303,087.85","₹15,098,020.35"
PRT-IND-200953,Uno Minda,TVS Motor,Manesar,36,Engine Core,Overstocked,1608,"₹26,726.50","₹42,976,212.00",28,"₹12,033,339.36","₹55,009,551.36"
PRT-IND-200954,Tata AutoComp,Hyundai India,Coimbatore,37,Engine Core,Optimal Stock,715,"₹37,744.00","₹26,986,960.00",28,"₹7,556,348.80","₹34,543,308.80"
PRT-IND-200955,Bharat Forge,Mahindra & Mahindra,Sanand,25,Exhaust,Reorder Needed,80,"₹6,417.00","₹513,360.00",28,"₹143,740.80","₹657,100.80"
PRT-IND-200956,Motherson Sumi,Hero MotoCorp,Coimbatore,22,Exhaust,Overstocked,1498,"₹3,853.00","₹5,771,794.00",28,"₹1,616,102.32","₹7,387,896.32"
PRT-IND-200957,Motherson Sumi,Hyundai India,Pune,34,Suspension,Overstocked,1292,"₹40,362.50","₹52,148,350.00",28,"₹14,601,538.00","₹66,749,888.00"
PRT-IND-200958,Bharat Forge,Hero MotoCorp,Chennai,28,Electrical & Sensor,Overstocked,1450,"₹15,476.50","₹22,440,925.00",18,"₹4,039,366.50","₹26,480,291.50"
PRT-IND-200959,Tata AutoComp,Maruti Suzuki,Gurugram,31,Transmission,Optimal Stock,652,"₹25,717.00","₹16,767,484.00",28,"₹4,694,895.52","₹21,462,379.52"
PRT-IND-200960,Endurance Tech,Hero MotoCorp,Pune,37,Electrical & Sensor,Overstocked,1634,"₹15,838.50","₹25,880,109.00",18,"₹4,658,419.62","₹30,538,528.62"
PRT-IND-200961,Motherson Sumi,Hyundai India,Pithampur,39,Braking System,Optimal Stock,369,"₹40,894.50","₹15,090,070.50",28,"₹4,225,219.74","₹19,315,290.24"
PRT-IND-200962,Bosch India,Bajaj Auto,Coimbatore,10,Suspension,Overstocked,1428,"₹48,223.00","₹68,862,444.00",28,"₹19,281,484.32","₹88,143,928.32"
PRT-IND-200963,Tata AutoComp,Maruti Suzuki,Sanand,19,Exhaust,Overstocked,1487,"₹32,719.00","₹48,653,153.00",28,"₹13,622,882.84","₹62,276,035.84"
PRT-IND-200964,Uno Minda,Hero MotoCorp,Chennai,43,Transmission,Reorder Needed,56,"₹25,204.50","₹1,411,452.00",28,"₹395,206.56","₹1,806,658.56"
PRT-IND-200965,Bharat Forge,Hyundai India,Coimbatore,26,Electrical & Sensor,Optimal Stock,636,"₹15,646.00","₹9,950,856.00",18,"₹1,791,154.08","₹11,742,010.08"
PRT-IND-200966,Motherson Sumi,Tata Motors,Pune,29,Exhaust,Overstocked,1606,"₹25,928.50","₹41,641,171.00",28,"₹11,659,527.88","₹53,300,698.88"
PRT-IND-200967,Mahindra CIE,TVS Motor,Coimbatore,20,Suspension,Overstocked,1520,"₹3,933.50","₹5,978,920.00",28,"₹1,674,097.60","₹7,653,017.60"
PRT-IND-200968,Tata AutoComp,Tata Motors,Pune,24,Exhaust,Overstocked,1439,"₹35,829.00","₹51,557,931.00",28,"₹14,436,220.68","₹65,994,151.68"
PRT-IND-200969,Motherson Sumi,Maruti Suzuki,Pithampur,41,Engine Core,Overstocked,1976,"₹16,169.50","₹31,950,932.00",28,"₹8,946,260.96","₹40,897,192.96"
PRT-IND-200970,Uno Minda,Maruti Suzuki,Gurugram,10,Exhaust,Reorder Needed,290,"₹28,011.00","₹8,123,190.00",28,"₹2,274,493.20","₹10,397,683.20"
PRT-IND-200971,Bharat Forge,Bajaj Auto,Jamshedpur,28,Electrical & Sensor,Overstocked,1398,"₹27,717.00","₹38,748,366.00",18,"₹6,974,705.88","₹45,723,071.88"
PRT-IND-200972,Mahindra CIE,Bajaj Auto,Bengaluru,40,Exhaust,Reorder Needed,143,"₹38,431.00","₹5,495,633.00",28,"₹1,538,777.24","₹7,034,410.24"
PRT-IND-200973,Bharat Forge,Hyundai India,Pithampur,40,Engine Core,Optimal Stock,680,"₹13,113.50","₹8,917,180.00",28,"₹2,496,810.40","₹11,413,990.40"
PRT-IND-200974,Mahindra CIE,TVS Motor,Anantapur,25,Exhaust,Optimal Stock,684,"₹48,393.00","₹33,100,812.00",28,"₹9,268,227.36","₹42,369,039.36"
PRT-IND-200975,Endurance Tech,Maruti Suzuki,Coimbatore,7,Exhaust,Reorder Needed,247,"₹16,387.00","₹4,047,589.00",28,"₹1,133,324.92","₹5,180,913.92"
PRT-IND-200976,Bosch India,Tata Motors,Sanand,43,Electrical & Sensor,Overstocked,1498,"₹20,807.50","₹31,169,635.00",18,"₹5,610,534.30","₹36,780,169.30"
PRT-IND-200977,Tata AutoComp,Hero MotoCorp,Coimbatore,3,Transmission,Overstocked,1642,"₹36,188.50","₹59,421,517.00",28,"₹16,638,024.76","₹76,059,541.76"
PRT-IND-200978,Bosch India,TVS Motor,Jamshedpur,39,Braking System,Optimal Stock,575,"₹46,778.50","₹26,897,637.50",28,"₹7,531,338.50","₹34,428,976.00"
PRT-IND-200979,Tata AutoComp,Hero MotoCorp,Gurugram,25,Braking System,Reorder Needed,142,"₹45,886.50","₹6,515,883.00",28,"₹1,824,447.24","₹8,340,330.24"
PRT-IND-200980,Uno Minda,Maruti Suzuki,Sanand,11,Electrical & Sensor,Overstocked,1375,"₹12,754.50","₹17,537,437.50",18,"₹3,156,738.75","₹20,694,176.25"
PRT-IND-200981,Bharat Forge,Mahindra & Mahindra,Pithampur,27,Engine Core,Overstocked,1396,"₹25,873.50","₹36,119,406.00",28,"₹10,113,433.68","₹46,232,839.68"
PRT-IND-200982,Bosch India,Hero MotoCorp,Jamshedpur,42,Electrical & Sensor,Optimal Stock,1140,"₹4,275.50","₹4,874,070.00",18,"₹877,332.60","₹5,751,402.60"
PRT-IND-200983,Bharat Forge,Bajaj Auto,Jamshedpur,23,Braking System,Overstocked,1860,"₹33,519.00","₹62,345,340.00",28,"₹17,456,695.20","₹79,802,035.20"
PRT-IND-200984,Bharat Forge,Bajaj Auto,Gurugram,5,Exhaust,Optimal Stock,698,"₹35,302.50","₹24,641,145.00",28,"₹6,899,520.60","₹31,540,665.60"
PRT-IND-200985,Tata AutoComp,Bajaj Auto,Sanand,11,Suspension,Optimal Stock,634,"₹31,351.50","₹19,876,851.00",28,"₹5,565,518.28","₹25,442,369.28"
PRT-IND-200986,Motherson Sumi,Maruti Suzuki,Sanand,35,Electrical & Sensor,Overstocked,1422,"₹42,135.50","₹59,916,681.00",18,"₹10,785,002.58","₹70,701,683.58"
PRT-IND-200987,Bharat Forge,Maruti Suzuki,Gurugram,39,Exhaust,Optimal Stock,483,"₹23,756.00","₹11,474,148.00",28,"₹3,212,761.44","₹14,686,909.44"
PRT-IND-200988,Mahindra CIE,Hyundai India,Manesar,27,Electrical & Sensor,Optimal Stock,1024,"₹47,222.00","₹48,355,328.00",18,"₹8,703,959.04","₹57,059,287.04"
PRT-IND-200989,Bosch India,Tata Motors,Chennai,24,Engine Core,Reorder Needed,285,"₹8,116.50","₹2,313,202.50",28,"₹647,696.70","₹2,960,899.20"
PRT-IND-200990,Tata AutoComp,Bajaj Auto,Gurugram,9,Suspension,Optimal Stock,367,"₹22,607.50","₹8,296,952.50",28,"₹2,323,146.70","₹10,620,099.20"
PRT-IND-200991,Uno Minda,Hero MotoCorp,Pune,12,Engine Core,Overstocked,1433,"₹4,790.00","₹6,864,070.00",28,"₹1,921,939.60","₹8,786,009.60"
PRT-IND-200992,Bosch India,Tata Motors,Chennai,18,Exhaust,Optimal Stock,1068,"₹31,163.00","₹33,282,084.00",28,"₹9,318,983.52","₹42,601,067.52"
PRT-IND-200993,Bharat Forge,Hero MotoCorp,Manesar,19,Transmission,Reorder Needed,153,"₹38,733.50","₹5,926,225.50",28,"₹1,659,343.14","₹7,585,568.64"
PRT-IND-200994,Mahindra CIE,TVS Motor,Jamshedpur,9,Transmission,Optimal Stock,527,₹714.00,"₹376,278.00",28,"₹105,357.84","₹481,635.84"
PRT-IND-200995,Bosch India,Hyundai India,Manesar,40,Engine Core,Overstocked,1546,"₹49,727.00","₹76,877,942.00",28,"₹21,525,823.76","₹98,403,765.76"
PRT-IND-200996,Mahindra CIE,Mahindra & Mahindra,Pithampur,17,Suspension,Reorder Needed,99,"₹5,017.50","₹496,732.50",28,"₹139,085.10","₹635,817.60"
PRT-IND-200997,Endurance Tech,Maruti Suzuki,Pithampur,4,Electrical & Sensor,Optimal Stock,447,"₹31,706.00","₹14,172,582.00",18,"₹2,551,064.76","₹16,723,646.76"
PRT-IND-200998,Endurance Tech,TVS Motor,Sanand,21,Suspension,Optimal Stock,569,"₹11,740.50","₹6,680,344.50",28,"₹1,870,496.46","₹8,550,840.96"
PRT-IND-200999,Bosch India,Maruti Suzuki,Anantapur,38,Transmission,Overstocked,1462,"₹46,642.50","₹68,191,335.00",28,"₹19,093,573.80","₹87,284,908.80"
